"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cluster","gene_name"
"ENSG00000182628",480.772392968208,-0.365464522011248,0.241733970634926,10.8809365097221,0.00433745176227186,0.0322752666445197,1,"SKA2"
"ENSG00000182795",3986.94533587227,-0.441740014763545,0.233139526961849,28.060407097648,8.06789093785505e-07,0.000343252885330643,1,"C1orf116"
"ENSG00000183018",9890.02414802001,-0.637901524505578,0.462352307218517,17.0404171318123,0.000199397833437128,0.00549812436094398,1,"SPNS2"
"ENSG00000183155",640.039137197274,-0.231125812451403,0.153088816184208,13.5353627367755,0.00115035881941931,0.0152381835621497,1,"RABIF"
"ENSG00000183255",9150.65431305409,-0.295430449044133,0.192638370263995,9.8851084017964,0.0071363474089616,0.0436830130547018,1,"PTTG1IP"
"ENSG00000183337",705.878237329773,-0.412552576932459,0.196451657362861,9.76915486886213,0.00756231866245461,0.0452459298988305,1,"BCOR"
"ENSG00000183520",456.34271920754,-0.125223865652478,0.127764864162826,12.1088897931942,0.00234740481147337,0.0222897429794399,1,"UTP11"
"ENSG00000183935",92.8519231619381,-1.07453881185049,0.344327894841493,20.8650005338153,2.94593188933258e-05,0.00186691548398466,1,"HTR7P1"
"ENSG00000184012",6635.31826611025,-0.758320286298992,0.347223104653485,13.9781280492856,0.000921909012093102,0.0132843514039218,1,"TMPRSS2"
"ENSG00000184182",495.21532774088,-0.228679930563128,0.239104239050163,17.0366239533669,0.000199776368067937,0.00549812436094398,1,"UBE2F"
"ENSG00000184254",2921.12658773575,-0.272800401035772,0.31243714053456,18.8767248462815,7.96106704561946e-05,0.00340464020507419,1,"ALDH1A3"
"ENSG00000184292",41072.1546093618,-0.156451284964679,0.181886292094525,15.0937760048206,0.000527749930772686,0.00956261235610782,1,"TACSTD2"
"ENSG00000184363",3736.4228426957,-0.0995363418926941,0.233110087307799,12.411204959534,0.00201809258248229,0.0206575461005487,1,"PKP3"
"ENSG00000184584",2803.01726055493,-0.61930921964271,0.171292736699489,14.6587402072965,0.0006559866606196,0.0107588575090693,1,"STING1"
"ENSG00000184678",1311.03400347741,-0.338714964783783,0.258259872862816,9.86384085327973,0.00721263862924661,0.0439989918102156,1,"H2BC21"
"ENSG00000184897",2221.42991827686,0.0699291467965817,0.152352492869359,13.3575248234548,0.00125733307074134,0.0160408274438044,1,"H1-10"
"ENSG00000185112",520.184073749393,-0.0387280860882456,0.443110773171869,15.9177493219005,0.000349546254261857,0.00763560536101001,1,"FAM43A"
"ENSG00000185873",1823.02729981716,-0.481018889281029,0.762517542427677,22.258883062335,1.46738797691463e-05,0.00128922778410185,1,"TMPRSS11B"
"ENSG00000185883",377.917301148097,-0.335533870396389,0.234298316800644,24.9949679947844,3.73604124643542e-06,0.00073378617517952,1,"ATP6V0C"
"ENSG00000185966",143.008505573476,-2.92152829646492,1.14119134331403,15.1737540963837,0.000507062114438519,0.00934513019128528,1,"LCE3E"
"ENSG00000186115",15.7204248596553,0.15354147525291,1.13699559017762,9.57443007900753,0.00833563951303471,0.0479955443405245,1,"CYP4F2"
"ENSG00000186174",1925.05784169505,-0.726610412471013,0.271537148554693,23.9702470842011,6.2362997384742e-06,0.000878005057100542,1,"BCL9L"
"ENSG00000186184",1178.86991530272,0.21060434810099,0.128324121971078,10.4607228084382,0.00535159086560632,0.0364300799356487,1,"POLR1D"
"ENSG00000186212",849.722707643674,-0.182483729723499,0.216143749557401,11.6100440000318,0.00301238847976443,0.0259001000418472,1,"SOWAHB"
"ENSG00000186300",204.430344689897,-0.0764186839015416,0.269288981781323,12.2067512112546,0.00223530944664177,0.0216970945616986,1,"ZNF555"
"ENSG00000186395",4591.27868547857,-0.433914825669958,0.449294566638652,24.3380529040733,5.18870478305582e-06,0.000831765804495384,1,"KRT10"
"ENSG00000186474",690.794827460632,0.4144567201295,0.854449953685054,15.732302886612,0.000383507475964703,0.00809928270677562,1,"KLK12"
"ENSG00000186501",814.578753877137,0.0644888372700503,0.196878739257361,12.2230645358844,0.00221715093939757,0.0216529492295125,1,"TMEM222"
"ENSG00000186567",89.1699119934027,-0.75657148753045,0.460799975369046,10.9404832283852,0.00421021478744979,0.031750816627708,1,"CEACAM19"
"ENSG00000186591",5482.53733445752,-0.149342249308144,0.202669124582333,12.9657526842539,0.00152940525384554,0.0176713025044823,1,"UBE2H"
"ENSG00000186684",157.906106906062,-0.113804466168616,0.514942709520863,14.8999715385447,0.000581449886589869,0.0101093934334135,1,"CYP27C1"
"ENSG00000186767",699.484862788468,-0.28169472847964,0.289962070953803,12.34173585235,0.00208942174948405,0.0209605719742587,1,"SPIN4"
"ENSG00000186806",1464.34971150834,-0.875811047935197,0.663817303575867,19.9597145559402,4.63236801186923e-05,0.00244027624837177,1,"VSIG10L"
"ENSG00000187054",1737.79969315635,-0.429950387923078,0.540507238865214,11.8258853253126,0.00270421756757685,0.0242784409043906,1,"TMPRSS11A"
"ENSG00000187079",2853.39009310015,-0.718340962688997,0.291266881667585,17.6122049618115,0.000149816030352774,0.00471721071926715,1,"TEAD1"
"ENSG00000187091",385.560842620784,0.237231530713464,0.184167545375721,10.0889437794316,0.00644486306373537,0.0410618047580961,1,"PLCD1"
"ENSG00000187446",5692.09618361499,-0.221266644889692,0.162220291151497,26.6189819970159,1.65867577722944e-06,0.000517409273332219,1,"CHP1"
"ENSG00000187583",144.813946773848,-0.227396468201536,0.331523825080651,10.2684463523692,0.00589162648376957,0.0389082132545829,1,"PLEKHN1"
"ENSG00000187837",2785.85057108784,-0.226803189102584,0.353381397922975,25.2192245832365,3.33975772304134e-06,0.000709700204297292,1,"H1-2"
"ENSG00000187840",343.436233591316,-0.0290896236883805,0.245164849249505,10.141513886433,0.0062776665048355,0.0404665301561702,1,"EIF4EBP1"
"ENSG00000188001",238.757734918861,-0.0777219214739961,0.585284963640319,15.2105606760267,0.00049781584523485,0.00927371461573914,1,"TPRG1"
"ENSG00000188015",81.7362959868357,0.415064117498804,0.626877884533526,10.8000830567148,0.00451639338031964,0.0330068943109566,1,"S100A3"
"ENSG00000188021",1419.3840774559,-0.132821392648824,0.215771789696428,24.263741838649,5.38512023779147e-06,0.000831765804495384,1,"UBQLN2"
"ENSG00000188042",1212.14769732759,-0.44927037354287,0.342030291282615,20.4069538332963,3.70413049991621e-05,0.00211974863752399,1,"ARL4C"
"ENSG00000188100",160.16742507672,0.315846708556935,0.920110135459885,15.9139937170312,0.000350203249729912,0.00763560536101001,1,"FAM25A"
"ENSG00000188112",7641.73452748049,-0.420561075604997,0.296888734716698,17.3538008382375,0.000170478661917137,0.00499474223285403,1,"C6orf132"
"ENSG00000188277",822.130088062603,-0.382600511887845,0.470490766687541,16.9920094658167,0.000204282905551583,0.0055589770266792,1,"C15orf62"
"ENSG00000188483",552.135661740021,0.163211048227489,0.291308536530968,10.2206658835323,0.00603407359400373,0.0396023419170814,1,"IER5L"
"ENSG00000188505",5623.99750359408,-0.619628945379322,0.553835795358515,19.5696088693626,5.63006524159123e-05,0.00266573535501413,1,"NCCRP1"
"ENSG00000188508",426.885105993912,0.26124370341864,1.03816141565576,12.6258187445149,0.00181275159060747,0.01957995915643,1,"KRTDAP"
"ENSG00000188522",1064.99069361216,-0.15001793804948,0.235295468659322,11.5493215885967,0.00310525079879958,0.0264037599989859,1,"FAM83G"
"ENSG00000188549",271.074125486214,-0.697365279968697,0.405972817205818,14.4679206727016,0.000721657191133675,0.0115153904250207,1,"CCDC9B"
"ENSG00000188938",1065.61349989379,-0.312349127241433,0.175174083632537,11.3201372926244,0.00348227784447461,0.0281358853365904,1,"FAM120AOS"
"ENSG00000188997",260.099289901525,-0.0931950683315407,0.220042827456727,13.3272911324278,0.00127648436944105,0.016165768004758,1,"KCTD21"
"ENSG00000189001",3785.03041289513,-0.567430190598272,0.891461709909903,12.5608327122259,0.00187262075478976,0.0198684612843598,1,"SBSN"
"ENSG00000189051",473.999267152397,-0.257591320504971,0.811775345560607,17.0333721168424,0.00020010145232174,0.00549812436094398,1,"RNF222"
"ENSG00000189056",272.101262690863,-1.3410993518387,0.698346441915995,18.1971302892317,0.000111826147780993,0.00398888382297715,1,"RELN"
"ENSG00000189060",11818.3871080344,-0.283662260178504,0.250654064297731,23.1565595594142,9.36735505377975e-06,0.00101221248442336,1,"H1-0"
"ENSG00000189120",272.058994369006,-0.0873381558598877,0.427406576566104,19.1263249201064,7.0270220135665e-05,0.00311400816751614,1,"SP6"
"ENSG00000189143",15085.8809828861,-0.0816682496690751,0.244151298207836,19.8565362483324,4.87761973087109e-05,0.00247917099994978,1,"CLDN4"
"ENSG00000189266",913.543935805888,-0.37879663569074,0.263414167866577,17.9839049077453,0.000124406957113579,0.00422903906136738,1,"PNRC2"
"ENSG00000189308",958.50381909182,-0.141020871852641,0.249757406384568,16.7478592920168,0.000230806780385494,0.00599265395883363,1,"LIN54"
"ENSG00000189320",250.621338593715,-1.11568027920057,0.931722627752734,15.2498296016412,0.000488136830609204,0.00919547584559846,1,"FAM180A"
"ENSG00000189337",920.821069868992,-0.389101065471066,0.249962609908941,13.7351686552867,0.00104098871739706,0.0142399737790799,1,"KAZN"
"ENSG00000196154",21271.8573376981,0.070681903398171,0.276532796948959,16.6702920800877,0.000239934151733794,0.00614265229101701,1,"S100A4"
"ENSG00000196428",1549.17152314782,-0.448080484354687,0.404627343618273,20.0213257171896,4.49184084900997e-05,0.00238998983501337,1,"TSC22D2"
"ENSG00000196544",231.481049629567,-0.224938941404103,0.215772333196425,9.68610186128922,0.00788296694081499,0.0464071067066895,1,"BORCS6"
"ENSG00000196586",6289.15726816686,-0.720366763269064,0.290516937254112,15.4717179425926,0.00043687695444328,0.00868167061165154,1,"MYO6"
"ENSG00000196591",1693.41914270721,-0.043863637308195,0.108436317256739,10.3549501095549,0.0056422347776724,0.0378903812064121,1,"HDAC2"
"ENSG00000196639",491.975029632836,-0.874628702638771,0.434577728749791,22.2890070397291,1.44545181163696e-05,0.00128922778410185,1,"HRH1"
"ENSG00000196743",3482.44933644906,-0.459956312862683,0.255885593739258,22.6325633791209,1.21731032758821e-05,0.00117370848494551,1,"GM2A"
"ENSG00000196782",647.533201942329,-0.234051268969304,0.211577912973732,10.7425051592804,0.00464830528970025,0.0334502930166402,1,"MAML3"
"ENSG00000196805",176.681040456486,-1.66014695813656,1.00241306566081,13.41753430791,0.00122016747635818,0.015833315156103,1,"SPRR2B"
"ENSG00000196821",4993.87099414584,-0.260518138956623,0.152252762722221,21.393915972075,2.26136243487082e-05,0.00161901791019569,1,"ILRUN"
"ENSG00000196878",14001.1803713957,-0.729667721460072,0.376422056688753,20.8083093261858,3.03063085820325e-05,0.00189075711071198,1,"LAMB3"
"ENSG00000197024",659.145760998066,-0.404416331720213,0.196123580951911,18.0139503949181,0.000122551991518769,0.0041825711476742,1,"ZNF398"
"ENSG00000197063",1274.42873079192,-0.187843558784741,0.230636639431333,18.3431450734004,0.000103952911364265,0.00385604748686561,1,"MAFG"
"ENSG00000197136",2026.0804398973,-0.380600863161374,0.122888485083998,12.0299946978558,0.00244185483807571,0.0227577437720835,1,"PCNX3"
"ENSG00000197191",975.472067006635,-0.211481558413641,0.406713772986199,31.8441941772619,1.21652515636814e-07,0.000115975484930026,1,"CYSRT1"
"ENSG00000197409",48.3776112511614,-0.687354931824838,0.680621487564862,23.0677690299187,9.79259064417732e-06,0.00103860216372145,1,"H3C4"
"ENSG00000197694",5190.27752356655,-0.490175155753515,0.15165094584483,13.4363930229453,0.00120871615514039,0.015758103618851,1,"SPTAN1"
"ENSG00000197903",196.04285882088,-0.389279801635333,0.367372249138465,10.0920970338572,0.00643470992320842,0.0410299800273839,1,"H2BC12"
"ENSG00000197930",4080.51521017759,-0.511245907891889,0.28568196234524,12.3587014156665,0.00207177260374841,0.0209044482675996,1,"ERO1A"
"ENSG00000197948",1049.41130262348,-0.625187307732172,0.582325002648988,10.9715101653279,0.00414540377470974,0.0313938010367774,1,"FCHSD1"
"ENSG00000198026",587.970430763921,-0.369786158503693,0.259390877218146,13.1346702866438,0.00140553798316098,0.0170432193400214,1,"ZNF335"
"ENSG00000198060",2056.08179724802,-0.160208889409816,0.220084412130652,23.4094621119751,8.25467331157557e-06,0.00098048614960736,1,"MARCHF5"
"ENSG00000198113",1508.67198536321,0.0313738307085197,0.142572220436285,17.8480887380118,0.000133148652089221,0.00438711309831484,1,"TOR4A"
"ENSG00000198142",1783.01083517545,-0.36897625166482,0.386068979160361,24.412738604569,4.99851693621976e-06,0.000830294370910701,1,"SOWAHC"
"ENSG00000198356",1290.1820633735,0.0825619636399638,0.106815086148246,12.3555486349279,0.00207504110166577,0.0209044482675996,1,"GET3"
"ENSG00000198406",24.3487209541654,-0.679007211840483,0.465711656491599,13.0878295342677,0.00143884471717296,0.0172554681262215,1,"BZW1P2"
"ENSG00000198455",274.148769835966,-0.3851410786763,0.176215506960741,9.8763513474276,0.0071676626072827,0.0438241139197773,1,"ZXDB"
"ENSG00000198492",1236.04484067456,-0.402188450274431,0.129687977909152,19.674395469963,5.34268176443866e-05,0.00257565830880165,1,"YTHDF2"
"ENSG00000198517",1293.99847505299,-0.253311850592206,0.343750093523311,11.8158013544131,0.00271788662383944,0.024365146917153,1,"MAFK"
"ENSG00000198576",303.023396634411,-0.0244212813648321,0.869306881474676,10.9126409489612,0.00426923564132542,0.0319620093260452,1,"ARC"
"ENSG00000198730",1994.49935570326,-0.156352479990262,0.158379039031202,18.9686606084224,7.6033973014406e-05,0.00328312430913545,1,"CTR9"
"ENSG00000198732",97.2030201004063,-0.382553404431145,0.672951495278856,19.5605423205179,5.65564581040836e-05,0.00266990116313907,1,"SMOC1"
"ENSG00000198743",3911.19572787518,-0.995661743049203,0.521240249221214,20.8821790506929,2.920736877125e-05,0.00186691548398466,1,"SLC5A3"
"ENSG00000198746",345.282698936695,0.117409147778236,0.196650300270535,15.4981918652486,0.000431132136938093,0.00864928268164958,1,"GPATCH3"
"ENSG00000198807",586.925578374091,-0.347453046792612,0.256901018768046,22.2606352659445,1.46610295864539e-05,0.00128922778410185,1,"PAX9"
"ENSG00000198853",470.797448291682,-0.569984863792597,0.406284012441166,14.7665120509816,0.000621573727649105,0.0103872021356824,1,"RUSC2"
"ENSG00000198876",2018.70328989811,-0.0815215687359206,0.154582861263969,14.7772611824561,0.000618242000103694,0.0103641854369333,1,"DCAF12"
"ENSG00000198888",54330.7775238898,0.496658121143393,0.253771397381448,9.64469407773925,0.00804787627707631,0.0469205567545533,1,"MT-ND1"
"ENSG00000198925",1593.30899938049,-0.310892942393026,0.196670509058497,12.879616427313,0.00159671287897369,0.018131409844106,1,"ATG9A"
"ENSG00000203668",525.941984099117,-0.584407091474117,0.285199625477983,10.4958282973699,0.00525847536566398,0.0359970243512686,1,"CHML"
"ENSG00000203688",35.4884002299787,-1.05290556004757,1.27153273254804,10.3136535055547,0.00575994845685335,0.038292946092804,1,"LINC02487"
"ENSG00000203782",97.5636690829882,-0.471980617882111,0.98849193984595,11.8916750384875,0.00261670988549211,0.0237033170025244,1,"LORICRIN"
"ENSG00000203785",6355.85287781589,-0.35901659279929,0.803886573159834,13.3296850222454,0.00127495740200417,0.0161637811294857,1,"SPRR2E"
"ENSG00000203786",43.9353781375317,-0.927729526673495,0.918159098880804,11.9142460019797,0.00258734506358841,0.0236138176382984,1,"KPRP"
"ENSG00000203837",644.264871867265,-0.81777317771015,0.846403667666541,22.4184059274499,1.3548930227911e-05,0.00126052591225635,1,"PNLIPRP3"
"ENSG00000204021",89.5839369583935,-0.784165501188902,0.890141982225696,11.5952525877932,0.00303474980665536,0.0260267538680374,1,"LIPK"
"ENSG00000204070",797.745431257318,-0.140070378202403,0.188126594877162,13.007162843374,0.00149806437373891,0.0176039284979371,1,"SYS1"
"ENSG00000204138",2976.02263446243,-0.2377375839746,0.265384773450381,11.6844888509772,0.0029023212663711,0.0253309439345804,1,"PHACTR4"
"ENSG00000204178",1099.97596523748,-0.393641750857571,0.181217972100717,13.1067048190432,0.00142532929247041,0.0171760421674937,1,"MACO1"
"ENSG00000204217",1986.98552089503,-0.345042229305172,0.150988355197815,9.72362061916141,0.00773646580825671,0.0458396404259054,1,"BMPR2"
"ENSG00000204272",475.392998902703,-0.66090138358371,0.310663760956868,11.4261665026357,0.00330247447259913,0.0273153397487173,1,"NBDY"
"ENSG00000204323",670.264672048287,-0.273133041246735,0.344076977003871,9.76839738028826,0.00756518338990932,0.0452460535902509,1,"SMIM5"
"ENSG00000204361",54.3950331113439,-2.67471638266131,0.826848115347774,20.3624772982076,3.78742669376404e-05,0.00214427655769011,1,"NXPE2"
"ENSG00000204386",1717.09419476069,-0.372507132628374,0.202061302240756,16.6034978844659,0.000248082565393441,0.00625636704080618,1,"NEU1"
"ENSG00000204421",154.067071942892,-0.425905128791569,0.712695948332651,10.2173750502216,0.00604401033199011,0.039618525081018,1,"LY6G6C"
"ENSG00000204435",403.687185983016,-0.229388962196894,0.164786612695782,11.4515840074221,0.00326076971130252,0.0272079284564968,1,"CSNK2B"
"ENSG00000204438",317.971884108206,-0.118797441344224,0.26913575377807,9.8657386305913,0.00720579788433894,0.0439967805032566,1,"GPANK1"
"ENSG00000204463",4971.56594453587,-0.161498656298947,0.113689103042341,11.2337876655707,0.00363591735422855,0.0288497801438514,1,"BAG6"
"ENSG00000204538",128.283196471703,-2.04290928583188,0.862648221272263,16.6357411649646,0.000244115134201216,0.00620387806710406,1,"PSORS1C2"
"ENSG00000204542",204.729629949069,-1.52990611869282,1.02060909235291,13.7257794963006,0.00104588721086923,0.0142579431342919,1,"C6orf15"
"ENSG00000204544",4283.78078394862,-0.461957984107115,0.408937185339615,20.2475326585226,4.01147552790834e-05,0.00223924786573662,1,"MUC21"
"ENSG00000204574",1560.6344141366,-0.233335292294943,0.103084916061295,15.0490941716759,0.000539673038611648,0.00974440982330406,1,"ABCF1"
"ENSG00000204618",1248.92958788955,-0.227261579964899,0.389483102498887,11.307294502223,0.00350471087530663,0.0282597289991146,1,"RNF39"
"ENSG00000204673",1056.3154210883,-0.332765871826753,0.180128574911681,10.6150366850002,0.00495420611751309,0.0347287833729194,1,"AKT1S1"
"ENSG00000205413",5514.98929316292,-0.431868471129749,0.342409722848085,15.4335368392952,0.000445297295251114,0.008778481623482,1,"SAMD9"
"ENSG00000205476",1117.89411897828,-0.428994692976873,0.227356893837377,17.0936876466977,0.000194156927092259,0.00541902202300131,1,"CCDC85C"
"ENSG00000210077",167.254226297099,0.11078820160438,0.400997120524352,11.6024571390988,0.0030238374677411,0.025961268361734,1,"MT-TV"
"ENSG00000210100",35.4176210581762,0.48860242747979,0.479471230365158,10.1354881109502,0.00629660893066461,0.0404738389809872,1,"MT-TI"
"ENSG00000210112",535.788248509867,0.390725269944588,0.370302876022425,20.5593518599683,3.43236502414324e-05,0.00202242574700351,1,"MT-TM"
"ENSG00000210117",22.4264458175711,0.422316511103523,0.653635152566592,28.5815107062905,6.21732840631701e-07,0.000311477574082415,1,"MT-TW"
"ENSG00000210164",76.0259096676946,0.792094181469768,0.484218725113038,14.2687449942619,0.000797225887493073,0.012056147000121,1,"MT-TG"
"ENSG00000211448",379.070000610486,-0.242990129117503,0.55786928187789,23.5640292150695,7.64075140994744e-06,0.000964735826832173,1,"DIO2"
"ENSG00000212694",48.77082853152,-1.1732090854988,0.381163875483761,10.9140969114642,0.00426612884880079,0.0319620093260452,1,"LINC01089"
"ENSG00000213064",1988.17996193686,-0.473281744305907,0.198046283736813,13.8255070971296,0.000995014200981009,0.0139443168928748,1,"SFT2D2"
"ENSG00000213144",201.395698788526,-0.621919197710745,0.653333519401732,19.0073810079296,7.45760980204554e-05,0.00325269507788409,1,"AC084880.1"
"ENSG00000213190",143.407410699129,-0.000199034796054543,0.369253387219055,10.7733025543972,0.0045772757272977,0.0331875183576836,1,"MLLT11"
"ENSG00000213462",985.392446955968,-0.800312926251749,0.388481752440114,18.3105062462464,0.000105663280065375,0.00389119704296309,1,"ERV3-1"
"ENSG00000213625",2198.25815595594,-0.204719034502201,0.129967770352165,22.1381736527424,1.55867895470901e-05,0.0013260440369233,1,"LEPROT"
"ENSG00000213694",134.040322949612,-0.637622001195607,0.593471776613894,10.8605052330576,0.00438198870006391,0.0323945437868572,1,"S1PR3"
"ENSG00000213699",967.270357711877,-0.141179807788925,0.141280914719285,12.360908398289,0.00206948768160901,0.0209044482675996,1,"SLC35F6"
"ENSG00000213853",3483.69312596835,-0.0982288280374901,0.158732874155288,15.2706183159446,0.000483089240725125,0.0091602702392086,1,"EMP2"
